,Name,TYPE,MSE,MC,Lambda max,delta_phI,KL,Rho,A-Norm,B-Norm
56,4) - Vanilla - 150 UNIT - Spectral Radius: 0.95 ,0,0.0001160695101134479,19.87421989440918,-0.076315045,0.07166555225449288,,0.9500057697296143,1.0,0.0
57,4) - Gauss 1 - 150 UNIT - Spectral Radius: 0.95 ,1,8.527234740540734e-07,10.749312400817871,-0.2831913,0.07713953948412759,0.2597261965274811,0.9320398569107056,22.76805305480957,6.344601154327393
58,4) - Gauss 2 - 150 UNIT - Spectral Radius: 0.95 ,2,4.006793830058086e-08,11.144810676574707,-0.8067205,0.050062775981377775,0.08509594947099686,0.5587719678878784,13.680411338806152,2.0075371265411377
59,4) - Bimodal - 150 UNIT - Spectral Radius: 0.95 ,3,5.169767973711714e-07,9.378023147583008,-0.15676737,0.14300100695486845,0.09656453132629395,0.9481404423713684,22.950044631958008,11.563237190246582
60,4) - Trim 1 - 150 UNIT - Spectral Radius: 0.95 ,4,1.2174838559531054e-07,10.108468055725098,-0.33603597,0.1216336140372138,0.09001626819372177,0.9421083331108093,23.445953369140625,10.926237106323242
61,4) - Trim 2 - 150 UNIT - Spectral Radius: 0.95 ,5,3.527951619730629e-08,11.187010765075684,-0.0566747,0.10069582153477784,0.05645599216222763,0.9474439024925232,19.498044967651367,8.94381046295166
62,4) - Trim 3 - 150 UNIT - Spectral Radius: 0.95 ,6,4.019294053136946e-08,9.87332820892334,-0.09948148,0.08231347573100967,0.058360353112220764,0.9426406621932983,21.415424346923828,11.176541328430176
63,5) - Vanilla - 150 UNIT - Spectral Radius: 0.95 ,0,5.500857878359966e-05,21.157316207885742,-0.114959426,0.05411371529718993,,0.9500003457069397,1.0,0.0
64,5) - Gauss 1 - 150 UNIT - Spectral Radius: 0.95 ,1,8.525563544026227e-07,9.977049827575684,-1.2132152,0.19357181436843857,0.2758064866065979,0.9450603723526001,22.541711807250977,6.301805019378662
65,5) - Gauss 2 - 150 UNIT - Spectral Radius: 0.95 ,2,1.162226510587061e-07,11.839856147766113,-0.7254872,0.09803164382803133,0.08986419439315796,0.5597584843635559,13.786015510559082,2.2328481674194336
66,5) - Bimodal - 150 UNIT - Spectral Radius: 0.95 ,3,6.448080398513412e-07,9.509162902832031,-0.2391164,0.0924716226161522,0.10556691139936447,0.9476830363273621,23.066858291625977,11.592116355895996
67,5) - Trim 1 - 150 UNIT - Spectral Radius: 0.95 ,4,5.156120863603064e-08,10.620247840881348,-0.20413077,0.04920132033365939,0.08220590651035309,0.9454290270805359,22.559707641601562,9.766753196716309
68,5) - Trim 2 - 150 UNIT - Spectral Radius: 0.95 ,5,8.72659597916936e-08,10.237958908081055,-0.10088709,0.07604219717285433,0.0604255236685276,0.9396981000900269,23.54271125793457,10.6925687789917
69,5) - Trim 3 - 150 UNIT - Spectral Radius: 0.95 ,6,2.8891436798517134e-08,9.984906196594238,-0.17938668,0.0686164241148475,0.054410625249147415,0.9417542815208435,20.08991050720215,10.053850173950195
