,Name,TYPE,MSE,MC,Lambda max,delta_phI,KL,Rho,A-Norm,B-Norm
26,4) - Trim 2 - 100 UNIT - Spectral Radius: 0.95 ,5,5.412970494944602e-06,9.943717002868652,-0.061686207,0.09230579249887405,0.06460271030664444,0.9499238133430481,20.620227813720703,8.54995346069336
27,4) - Trim 3 - 100 UNIT - Spectral Radius: 0.95 ,6,8.582319424021989e-06,8.911465644836426,-0.11837655,0.0645511758291779,0.0577654205262661,0.9414636492729187,18.519264221191406,9.63309097290039
28,5) - Vanilla - 100 UNIT - Spectral Radius: 0.95 ,0,0.0002489416510798037,18.66122055053711,-0.12489358,0.09808118268862008,,0.9499998092651367,1.0,0.0
29,5) - Gauss 1 - 100 UNIT - Spectral Radius: 0.95 ,1,0.00010755067341960967,9.087735176086426,-0.078597814,0.10491071370303731,0.22734825313091278,0.947344183921814,17.468942642211914,4.317958354949951
30,5) - Gauss 2 - 100 UNIT - Spectral Radius: 0.95 ,2,1.3883353858545888e-05,10.441720008850098,-0.6087424,0.04756581981599266,0.08703731745481491,0.5471241474151611,11.236111640930176,1.7535313367843628
31,5) - Bimodal - 100 UNIT - Spectral Radius: 0.95 ,3,0.0001562951219966635,8.433374404907227,-0.87601525,0.1145443030375072,0.10042387247085571,0.9475317597389221,19.152212142944336,9.980838775634766
32,5) - Trim 1 - 100 UNIT - Spectral Radius: 0.95 ,4,1.9610039089457132e-05,8.87371826171875,-0.23741171,0.05329686529627391,0.08461402356624603,0.9413058757781982,18.88006591796875,9.075325965881348
33,5) - Trim 2 - 100 UNIT - Spectral Radius: 0.95 ,5,1.2295970009290613e-05,9.91490364074707,-0.096873626,0.059829436700537635,0.05960983410477638,0.9455116391181946,20.586881637573242,8.530858039855957
34,5) - Trim 3 - 100 UNIT - Spectral Radius: 0.95 ,6,1.1534174518601503e-05,8.99168586730957,-0.08355323,0.06739832633532811,0.05386653169989586,0.9475123882293701,16.13210678100586,8.438671112060547
35,1) - Vanilla - 150 UNIT - Spectral Radius: 0.95 ,0,0.00020168896298855543,20.712188720703125,-0.11191065,0.05264923690070647,,0.9500003457069397,1.0,0.0
36,1) - Gauss 1 - 150 UNIT - Spectral Radius: 0.95 ,1,3.347803794895299e-05,9.979976654052734,-0.8127159,0.055330568394450844,0.25561413168907166,0.9460967183113098,23.52678108215332,6.77710485458374
37,1) - Gauss 2 - 150 UNIT - Spectral Radius: 0.95 ,2,4.077096491528209e-06,11.589399337768555,-0.6100469,0.04385915258879125,0.08891164511442184,0.557300329208374,13.751774787902832,2.1557602882385254
38,1) - Bimodal - 150 UNIT - Spectral Radius: 0.95 ,3,2.3418768250849098e-05,9.756515502929688,-4.974228,0.06475013276891448,0.10705298185348511,0.9486899971961975,22.731348037719727,11.406049728393555
39,1) - Trim 1 - 150 UNIT - Spectral Radius: 0.95 ,4,4.592634013533825e-06,10.615948677062988,-0.109062836,0.05270615518146048,0.08593577891588211,0.9469673037528992,20.90262222290039,9.226242065429688
40,1) - Trim 2 - 150 UNIT - Spectral Radius: 0.95 ,5,3.2110954180097906e-06,10.202014923095703,-0.08331801,0.07540151133250021,0.05895179882645607,0.9371710419654846,22.57618522644043,10.340889930725098
41,1) - Trim 3 - 150 UNIT - Spectral Radius: 0.95 ,6,1.0458748874953017e-05,8.993637084960938,-0.079121925,0.04792240661357442,0.056374792009592056,0.9345523118972778,21.7703800201416,11.433910369873047
42,2) - Vanilla - 150 UNIT - Spectral Radius: 0.95 ,0,0.00019128419808112085,20.718080520629883,-0.09507612,0.051355738901716144,,0.9499989748001099,1.0,0.0
43,2) - Gauss 1 - 150 UNIT - Spectral Radius: 0.95 ,1,1.4211122106644325e-05,9.993999481201172,-2.0251672,0.06678094236435886,0.26966437697410583,0.9456784129142761,22.267292022705078,6.230132579803467
44,2) - Gauss 2 - 150 UNIT - Spectral Radius: 0.95 ,2,3.4539386888354784e-06,11.675444602966309,-0.68348575,0.0558404409818919,0.08306815475225449,0.55704665184021,13.682258605957031,2.03737211227417
45,2) - Bimodal - 150 UNIT - Spectral Radius: 0.95 ,3,3.971005935454741e-05,8.47901725769043,-0.77957296,0.04795689380073795,0.10799696296453476,0.9488272666931152,23.648195266723633,11.825875282287598
46,2) - Trim 1 - 150 UNIT - Spectral Radius: 0.95 ,4,4.487377736950293e-06,10.262273788452148,-0.075762145,0.0479957767431924,0.07907398790121078,0.9498947262763977,23.601648330688477,10.454296112060547
47,2) - Trim 2 - 150 UNIT - Spectral Radius: 0.95 ,5,2.8302335977059556e-06,10.848840713500977,-0.1350533,0.04382638643750913,0.05989215523004532,0.9453623294830322,23.50482177734375,10.798171043395996
48,2) - Trim 3 - 150 UNIT - Spectral Radius: 0.95 ,6,4.6221352931752335e-06,9.760871887207031,-0.3283902,0.34991654439016984,0.05865178629755974,0.9481699466705322,20.401165008544922,10.250261306762695
